ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	contrast	ontology
GO:0045454	cell redox homeostasis	18/3310	32/11533	0.000992494475649723	0.01528292245211	0.0128745425056581	AT5G06690/AT5G10860/AT5G16400/AT1G08570/AT4G36910/AT1G76080/AT3G16950/AT5G54290/AT1G67740/AT1G48130/AT4G35090/AT3G52960/AT3G24170/AT3G17240/AT5G06290/AT3G02730/AT2G15570/AT2G17420	18	869:salt	BP
GO:0071398	cellular response to fatty acid	36/3310	79/11533	0.00102407326464804	0.0156515078059641	0.0131850438394198	AT2G32800/AT4G32570/AT3G11820/AT1G05010/AT1G16310/AT1G15750/AT5G47010/AT3G23240/AT2G38240/AT1G32640/AT5G13220/AT1G19180/AT1G15380/AT4G23810/AT3G51480/AT2G39940/AT3G11180/AT2G40330/AT3G56400/AT3G26090/AT5G06600/AT1G33980/AT4G34460/AT4G31550/AT3G52430/AT4G09820/AT1G74950/AT1G70700/AT2G40750/AT4G11260/AT1G28480/AT5G67300/AT5G05600/AT1G72450/AT1G79380/AT2G46370	36	869:salt	BP
GO:0006873	cellular ion homeostasis	52/3310	124/11533	0.00104226955935667	0.0158080400237749	0.0133169087165743	AT3G05030/AT3G51860/AT3G09390/AT2G18960/AT3G58060/AT4G32060/AT1G62280/AT5G55470/AT3G13320/AT4G39080/AT1G53210/AT1G01580/AT5G47560/AT5G20650/AT4G30190/AT2G40300/AT5G24030/AT4G08920/AT1G80830/AT2G29120/AT3G22490/AT4G00900/AT2G38170/AT3G07520/AT5G58070/AT3G51480/AT3G56240/AT3G11050/AT5G55630/AT3G42640/AT5G11180/AT2G39450/AT2G23790/AT3G47640/AT5G03570/AT3G43660/AT2G46800/AT2G29110/AT1G05200/AT5G57350/AT5G01490/AT4G16370/AT5G63530/AT5G24270/AT5G06660/AT3G02040/AT2G01980/AT5G26820/AT5G48410/AT5G36290/AT1G64150/AT2G26975	52	869:salt	BP
GO:0048878	chemical homeostasis	106/3310	285/11533	0.0010497526578288	0.0158080400237749	0.0133169087165743	AT3G05030/AT3G51860/AT3G09390/AT2G18960/AT1G58340/AT3G58060/AT4G32060/AT1G62280/AT2G05100/AT5G55470/AT1G21270/AT1G12740/AT3G16640/AT3G13320/AT4G29130/AT5G47910/AT1G75220/AT4G39080/AT1G53210/AT1G01580/AT5G47560/AT5G20650/AT4G30190/AT5G48930/AT2G40300/AT5G24030/AT4G08920/AT1G80830/AT2G29120/AT3G62270/AT1G64060/AT4G23700/AT1G32450/AT3G22490/AT4G00900/AT2G41560/AT2G38170/AT3G07520/AT5G58070/AT1G73590/AT1G47840/AT1G14130/AT3G51480/AT3G56240/AT3G09770/AT3G09470/AT3G11050/AT3G47420/AT5G51720/AT1G70940/AT1G22990/AT1G68320/AT1G68570/AT5G05690/AT2G01830/AT5G55630/AT3G42640/AT1G72300/AT3G15880/AT5G11180/AT2G39450/AT1G71090/AT2G23790/AT3G47640/AT1G45249/AT3G50700/AT1G15460/AT1G80360/AT5G47390/AT4G28610/AT5G03570/AT1G22840/AT3G43660/AT2G46800/AT2G29110/AT1G05200/AT5G57350/AT4G30110/AT1G79530/AT3G53480/AT5G01490/AT4G22330/AT4G16370/AT5G63530/AT5G24270/AT5G14400/AT5G24800/AT1G08450/AT5G06660/AT4G20140/AT3G02850/AT3G02040/AT2G01980/AT5G17450/AT4G35920/AT5G64940/AT5G26820/AT5G48410/AT2G33770/AT5G36290/AT2G26710/AT1G64150/AT3G30180/AT2G32440/AT2G01420/AT2G26975	106	869:salt	BP
GO:0033014	tetrapyrrole biosynthetic process	30/3310	63/11533	0.00109873464415412	0.0164248799359682	0.0138365430792824	AT3G59400/AT5G58250/AT5G08280/AT5G63570/AT4G26150/AT4G15560/AT4G14690/AT3G22840/AT1G03475/AT3G09150/AT2G20570/AT5G54190/AT1G74470/AT5G56090/AT5G18660/AT5G50920/AT4G25080/AT1G58290/AT2G20180/AT5G13630/AT3G56940/AT1G78600/AT1G44446/AT2G30390/AT2G40490/AT1G03630/AT3G14110/AT5G45930/AT5G40850/AT4G18480	30	869:salt	BP
GO:2001057	reactive nitrogen species metabolic process	10/3310	14/11533	0.001132103642752	0.0168010743504065	0.014153454389554	AT4G24020/AT5G24400/AT5G50950/AT5G37600/AT5G53460/AT1G37130/AT1G66400/AT1G77760/AT2G15620/AT5G40850	10	869:salt	BP
GO:1903959	regulation of anion transmembrane transport	8/3310	10/11533	0.0011454910036342	0.0168317359667138	0.0141792841537026	AT3G45780/AT1G62280/AT5G46330/AT4G08920/AT5G58140/AT2G17290/AT2G33770/AT4G20940	8	869:salt	BP
GO:0042440	pigment metabolic process	56/3310	136/11533	0.00115242893728851	0.0168317359667138	0.0141792841537026	AT1G19670/AT3G59400/AT5G58250/AT5G08280/AT5G63570/AT4G26150/AT4G15560/AT4G14690/AT3G22840/AT1G03475/AT5G43860/AT2G20570/AT4G08920/AT5G54160/AT5G61670/AT5G54190/AT1G74470/AT2G43000/AT4G22920/AT2G16720/AT4G01660/AT4G13250/AT5G56090/AT5G18660/AT1G28100/AT2G02990/AT4G10090/AT5G49660/AT1G64520/AT5G50920/AT4G25080/AT1G58290/AT2G20180/AT5G13630/AT3G56940/AT1G78600/AT5G13930/AT1G44446/AT4G09820/AT3G44880/AT3G03890/AT2G16570/AT4G12440/AT3G10230/AT1G08450/AT2G30390/AT4G14090/AT2G40490/AT1G03630/AT1G78570/AT4G25700/AT3G14110/AT5G45930/AT5G40850/AT2G20890/AT4G18480	56	869:salt	BP
GO:0009867	jasmonic acid mediated signaling pathway	34/3310	74/11533	0.00117011772760916	0.0168317359667138	0.0141792841537026	AT4G32570/AT3G11820/AT1G16310/AT1G15750/AT5G47010/AT3G23240/AT2G38240/AT1G32640/AT5G13220/AT1G19180/AT1G15380/AT4G23810/AT3G51480/AT2G39940/AT3G11180/AT2G40330/AT3G56400/AT3G26090/AT5G06600/AT1G33980/AT4G34460/AT4G31550/AT3G52430/AT4G09820/AT1G74950/AT1G70700/AT2G40750/AT4G11260/AT1G28480/AT5G67300/AT5G05600/AT1G72450/AT1G79380/AT2G46370	34	869:salt	BP
GO:0098656	anion transmembrane transport	34/3310	74/11533	0.00117011772760916	0.0168317359667138	0.0141792841537026	AT3G45780/AT5G51050/AT5G64290/AT5G49630/AT1G62280/AT1G14560/AT3G54700/AT5G46330/AT4G00370/AT4G23010/AT5G47560/AT4G08920/AT1G67940/AT5G14040/AT5G54800/AT4G22990/AT5G58140/AT2G22500/AT3G01550/AT3G26570/AT1G76430/AT5G17400/AT5G20090/AT1G15460/AT1G79900/AT5G10180/AT5G46110/AT2G39510/AT4G22840/AT5G67500/AT2G17290/AT2G33770/AT5G46800/AT4G20940	34	869:salt	BP
GO:0051592	response to calcium ion	9/3310	12/11533	0.00118348143515956	0.0168317359667138	0.0141792841537026	AT3G51860/AT3G59780/AT3G43810/AT5G61910/AT5G37780/AT5G24270/AT4G20260/AT1G08860/AT5G23060	9	869:salt	BP
GO:0080142	regulation of salicylic acid biosynthetic process	9/3310	12/11533	0.00118348143515956	0.0168317359667138	0.0141792841537026	AT5G03320/AT4G25800/AT5G57580/AT3G09830/AT5G26920/AT5G62570/AT3G52430/AT5G22070/AT1G73805	9	869:salt	BP
GO:0006790	sulfur compound metabolic process	94/3310	250/11533	0.00132293974251514	0.0186853833977311	0.0157408220543181	AT1G02930/AT2G02930/AT2G29630/AT3G20860/AT5G03880/AT2G38470/AT3G03190/AT1G04770/AT3G11980/AT4G37260/AT5G44640/AT5G52020/AT4G14710/AT2G36880/AT4G33150/AT5G57590/AT1G09640/AT1G55920/AT4G26500/AT2G43090/AT5G49810/AT2G02390/AT2G47730/AT3G47680/AT3G61440/AT1G01710/AT1G12140/AT3G09270/AT1G78380/AT2G22840/AT3G24430/AT3G16950/AT1G02500/AT2G43000/AT4G02520/AT1G32500/AT1G32640/AT1G67810/AT1G31910/AT2G29420/AT1G47870/AT1G19920/AT5G42150/AT5G37830/AT5G17920/AT3G01910/AT3G56400/AT5G51990/AT5G15950/AT1G76490/AT1G19570/AT1G73500/AT4G31500/AT1G80360/AT5G56760/AT2G20420/AT3G63250/AT4G14680/AT4G34200/AT1G17180/AT3G52430/AT1G36160/AT5G50960/AT5G54770/AT3G24170/AT1G74100/AT3G45070/AT4G29840/AT4G37750/AT1G66140/AT5G41210/AT2G44450/AT5G32470/AT4G13430/AT2G43360/AT5G65720/AT3G02470/AT4G33790/AT3G25570/AT3G28920/AT1G59900/AT1G24100/AT2G30860/AT4G13940/AT5G05260/AT1G18590/AT4G14880/AT5G55070/AT5G54390/AT5G40850/AT3G25900/AT1G64660/AT1G10370/AT4G39950	94	869:salt	BP
GO:0048527	lateral root development	41/3310	94/11533	0.00138554617232839	0.0194356065817023	0.016372820306029	AT2G38120/AT3G20860/AT4G29040/AT3G07390/AT1G12110/AT5G47040/AT3G16640/AT3G63420/AT3G28860/AT5G45710/AT4G08920/AT1G56010/AT1G31880/AT1G13260/AT5G05730/AT1G32080/AT4G13510/AT3G07360/AT1G19220/AT5G49660/AT1G21410/AT1G71090/AT1G18800/AT2G42490/AT5G47390/AT3G54010/AT4G34460/AT1G49430/AT5G56580/AT1G60940/AT1G55020/AT1G08090/AT3G18830/AT2G22670/AT2G04160/AT4G16780/AT4G14550/AT5G40770/AT4G24670/AT5G13080/AT1G10370	41	869:salt	BP
GO:1901698	response to nitrogen compound	59/3310	146/11533	0.00148367744721843	0.0206705538224717	0.0174131567203079	AT4G05530/AT2G29630/AT5G59820/AT1G07530/AT5G03340/AT4G24020/AT1G12110/AT4G26150/AT1G27730/AT3G61460/AT5G42020/AT2G23770/AT1G03020/AT3G61440/AT4G15420/AT3G46200/AT2G40140/AT2G29120/AT1G77120/AT1G32450/AT1G32640/AT3G55270/AT3G07520/AT3G16090/AT3G51480/AT5G03280/AT2G37430/AT2G39940/AT2G33580/AT4G29330/AT5G11180/AT1G09210/AT5G50200/AT5G46050/AT1G02860/AT2G29110/AT1G05200/AT1G45000/AT2G23950/AT4G32551/AT4G08500/AT3G53480/AT1G08090/AT1G08450/AT3G01420/AT5G14570/AT2G21270/AT5G25910/AT2G14610/AT5G40770/AT3G21630/AT2G39770/AT2G15620/AT5G48410/AT5G01960/AT3G60320/AT4G03510/AT1G10370/AT5G47420	59	869:salt	BP
GO:0015698	inorganic anion transport	30/3310	64/11533	0.00150727737628057	0.0208574599096121	0.0175706089596291	AT4G18910/AT1G52190/AT5G51050/AT1G22540/AT1G12110/AT1G62280/AT5G24030/AT1G80760/AT1G67940/AT5G14040/AT1G32450/AT4G22990/AT2G22500/AT3G26570/AT1G76430/AT2G01830/AT5G49660/AT5G50200/AT1G15460/AT3G15990/AT3G51895/AT5G10180/AT1G08090/AT1G20823/AT3G29060/AT5G14570/AT2G33770/AT3G60320/AT1G68740/AT1G69870	30	869:salt	BP
GO:0009311	oligosaccharide metabolic process	27/3310	56/11533	0.00151920089086301	0.0208813652650164	0.0175907471573611	AT3G54050/AT5G03770/AT1G78580/AT1G21270/AT2G02860/AT1G15690/AT4G09510/AT4G02280/AT4G10120/AT2G43000/AT1G43670/AT2G40840/AT1G73370/AT1G01050/AT3G55800/AT1G62660/AT5G65140/AT1G71890/AT3G43190/AT3G63010/AT5G20280/AT3G57520/AT1G78090/AT5G64860/AT4G39770/AT5G40390/AT1G60140	27	869:salt	BP
GO:0042908	xenobiotic transport	13/3310	21/11533	0.00154523458181874	0.0210976028237652	0.0177729086287783	AT3G03620/AT5G51050/AT1G12950/AT1G58340/AT3G26590/AT3G21690/AT5G52450/AT5G44050/AT5G65380/AT4G22790/AT1G71140/AT1G71870/AT4G23030	13	869:salt	BP
GO:0009308	amine metabolic process	34/3310	75/11533	0.00155795077393354	0.0211303522186483	0.0178004971661002	AT3G63440/AT2G37210/AT1G75450/AT5G56970/AT4G29720/AT4G35220/AT5G14420/AT1G75500/AT1G32640/AT3G18000/AT2G40000/AT1G69040/AT5G15950/AT5G05730/AT4G31500/AT5G53120/AT2G42490/AT1G80360/AT5G19530/AT1G56430/AT5G48220/AT3G55870/AT4G35190/AT4G20380/AT3G02470/AT3G25570/AT4G34710/AT5G08170/AT5G38790/AT5G64440/AT4G34410/AT4G08900/AT2G43020/AT4G39950	34	869:salt	BP
GO:0060918	auxin transport	39/3310	89/11533	0.00161327952830961	0.0217368189077505	0.0183113929840682	AT2G38120/AT2G36910/AT1G12110/AT4G30960/AT3G63420/AT3G28860/AT1G15690/AT1G17500/AT4G08920/AT1G75500/AT4G31820/AT1G73590/AT1G31880/AT5G03280/AT1G70940/AT4G38430/AT5G56750/AT4G10090/AT5G13750/AT1G71090/AT1G78100/AT3G62150/AT3G51670/AT5G19530/AT3G13980/AT4G02450/AT5G13930/AT3G14370/AT3G53480/AT4G13750/AT4G29810/AT1G69160/AT1G59820/AT1G08410/AT5G65980/AT1G76520/AT1G78570/AT2G42620/AT2G01420	39	869:salt	BP
GO:0006816	calcium ion transport	25/3310	51/11533	0.00167323400758551	0.0223972761276806	0.0188677711622474	AT3G63380/AT3G51860/AT4G32060/AT5G15410/AT3G13320/AT1G53210/AT2G29120/AT4G00900/AT2G41560/AT2G38170/AT3G07520/AT4G03560/AT3G51480/AT5G11180/AT2G22950/AT4G37640/AT2G23790/AT2G29110/AT1G05200/AT5G01490/AT4G35920/AT5G48410/AT5G36290/AT1G64150/AT5G53130	25	869:salt	BP
GO:0010150	leaf senescence	47/3310	112/11533	0.00174139867068146	0.0231583407633483	0.0195089024008675	AT3G63530/AT5G04870/AT3G11340/AT1G19270/AT4G10500/AT2G46700/AT2G45680/AT4G30790/AT2G20570/AT2G43000/AT1G32450/AT4G23810/AT1G17020/AT5G37600/AT5G03280/AT3G27010/AT2G39730/AT3G56400/AT5G51720/AT5G13180/AT4G38630/AT1G73500/AT5G11520/AT2G23380/AT1G70170/AT5G14930/AT3G27930/AT1G04250/AT5G47390/AT5G24530/AT1G05620/AT3G52430/AT1G53230/AT4G22330/AT1G54115/AT5G12080/AT4G30920/AT5G22070/AT5G06770/AT1G54130/AT1G31040/AT2G40750/AT4G35890/AT5G64940/AT2G39200/AT4G03550/AT5G13170	47	869:salt	BP
GO:0090693	plant organ senescence	48/3310	115/11533	0.00179117957689581	0.0236666824095653	0.0199371363431731	AT3G63530/AT5G04870/AT4G26150/AT3G11340/AT1G19270/AT4G10500/AT2G46700/AT2G45680/AT4G30790/AT2G20570/AT2G43000/AT1G32450/AT4G23810/AT1G17020/AT5G37600/AT5G03280/AT3G27010/AT2G39730/AT3G56400/AT5G51720/AT5G13180/AT4G38630/AT1G73500/AT5G11520/AT2G23380/AT1G70170/AT5G14930/AT3G27930/AT1G04250/AT5G47390/AT5G24530/AT1G05620/AT3G52430/AT1G53230/AT4G22330/AT1G54115/AT5G12080/AT4G30920/AT5G22070/AT5G06770/AT1G54130/AT1G31040/AT2G40750/AT4G35890/AT5G64940/AT2G39200/AT4G03550/AT5G13170	48	869:salt	BP
GO:0046686	response to cadmium ion	23/3310	46/11533	0.00181668050499384	0.0236978450587731	0.0199633881842769	AT1G02930/AT4G02930/AT2G26560/AT3G48670/AT4G02520/AT4G33010/AT4G17410/AT5G12170/AT3G56240/AT1G22990/AT1G68560/AT5G65140/AT1G70170/AT5G64250/AT5G35630/AT4G08500/AT3G02570/AT1G56190/AT5G17450/AT1G59900/AT2G30860/AT5G64940/AT4G14880	23	869:salt	BP
GO:0051702	biological process involved in interaction with symbiont	23/3310	46/11533	0.00181668050499384	0.0236978450587731	0.0199633881842769	AT2G26560/AT3G48090/AT4G17720/AT3G11820/AT4G31300/AT5G15410/AT5G54250/AT1G32540/AT1G29340/AT1G28380/AT4G03110/AT3G50930/AT5G13190/AT4G37990/AT5G03160/AT3G46530/AT1G02860/AT4G37930/AT4G20380/AT1G08450/AT3G54420/AT1G29690/AT1G19250	23	869:salt	BP
GO:0006817	phosphate ion transport	12/3310	19/11533	0.00184155591736673	0.0238702944225764	0.0201086618825055	AT5G51050/AT1G67940/AT5G14040/AT4G22990/AT2G22500/AT3G26570/AT1G76430/AT3G15990/AT1G20823/AT3G29060/AT2G33770/AT1G68740	12	869:salt	BP
GO:0009651	response to salt stress	113/3310	311/11533	0.00188450959468623	0.0242734317604868	0.0204482702793163	AT2G47770/AT5G59820/AT1G53540/AT2G38470/AT3G23490/AT5G25610/AT4G37260/AT5G44640/AT5G62530/AT4G36020/AT1G78080/AT4G30960/AT5G12020/AT1G27730/AT1G62280/AT1G53300/AT5G40010/AT3G23250/AT1G15690/AT5G59010/AT2G32010/AT2G34620/AT1G53210/AT1G28380/AT5G17640/AT5G01520/AT3G55610/AT5G02020/AT2G41870/AT3G46550/AT4G19810/AT3G08720/AT5G24030/AT5G65020/AT5G49480/AT3G17510/AT1G44170/AT5G14040/AT2G43000/AT1G77120/AT2G45180/AT3G55270/AT2G41560/AT2G38170/AT4G17410/AT5G58070/AT3G05700/AT1G08830/AT2G18250/AT5G03280/AT5G60920/AT1G62660/AT5G23750/AT5G13180/AT1G69310/AT5G04500/AT4G38630/AT3G12360/AT5G24660/AT1G10170/AT1G73500/AT4G10310/AT5G67480/AT1G70170/AT1G45249/AT3G01470/AT1G15100/AT5G62520/AT5G50720/AT5G46050/AT3G63060/AT1G02820/AT5G26340/AT1G17840/AT2G21660/AT1G54100/AT3G14440/AT4G08500/AT1G60940/AT4G22330/AT1G06040/AT5G11150/AT4G29810/AT3G49210/AT5G24270/AT2G04240/AT5G66880/AT5G12380/AT1G55760/AT2G44450/AT3G03740/AT3G23940/AT4G20260/AT5G51110/AT5G24090/AT3G06190/AT2G01980/AT4G21870/AT5G14640/AT4G34710/AT5G40770/AT3G50310/AT5G67300/AT2G39770/AT3G19490/AT5G01410/AT2G37770/AT2G01900/AT2G18190/AT1G10370/AT1G74520/AT2G03440/AT2G17840	113	869:salt	BP
GO:0002682	regulation of immune system process	54/3310	133/11533	0.00203280037461536	0.0258582308522501	0.0217833266688106	AT3G62600/AT5G03320/AT1G33970/AT5G39670/AT3G18690/AT4G17720/AT3G11820/AT2G25620/AT4G31300/AT1G32540/AT2G25110/AT5G50780/AT2G28550/AT2G38240/AT4G08920/AT2G45180/AT1G32640/AT5G13190/AT5G13220/AT3G51480/AT3G11180/AT3G46510/AT3G56400/AT1G26190/AT3G09830/AT1G18670/AT1G17600/AT5G26920/AT4G14465/AT1G44350/AT3G28450/AT5G14930/AT5G62570/AT1G80840/AT4G34530/AT3G52430/AT3G14840/AT1G70260/AT5G66850/AT1G56190/AT1G08450/AT4G11260/AT5G24090/AT1G13960/AT5G15080/AT3G21630/AT5G67300/AT5G05600/AT4G39830/AT1G19100/AT1G19250/AT4G03550/AT1G73805/AT2G46370	54	869:salt	BP
GO:0050776	regulation of immune response	54/3310	133/11533	0.00203280037461536	0.0258582308522501	0.0217833266688106	AT3G62600/AT5G03320/AT1G33970/AT5G39670/AT3G18690/AT4G17720/AT3G11820/AT2G25620/AT4G31300/AT1G32540/AT2G25110/AT5G50780/AT2G28550/AT2G38240/AT4G08920/AT2G45180/AT1G32640/AT5G13190/AT5G13220/AT3G51480/AT3G11180/AT3G46510/AT3G56400/AT1G26190/AT3G09830/AT1G18670/AT1G17600/AT5G26920/AT4G14465/AT1G44350/AT3G28450/AT5G14930/AT5G62570/AT1G80840/AT4G34530/AT3G52430/AT3G14840/AT1G70260/AT5G66850/AT1G56190/AT1G08450/AT4G11260/AT5G24090/AT1G13960/AT5G15080/AT3G21630/AT5G67300/AT5G05600/AT4G39830/AT1G19100/AT1G19250/AT4G03550/AT1G73805/AT2G46370	54	869:salt	BP
GO:0042430	indole-containing compound metabolic process	24/3310	49/11533	0.00208620899523205	0.0263738026063904	0.0222176513527312	AT4G05530/AT2G38470/AT4G35220/AT4G35160/AT5G54160/AT1G75500/AT2G43000/AT1G32640/AT2G40000/AT3G56400/AT3G10870/AT5G05730/AT1G73500/AT4G31500/AT1G80360/AT5G48220/AT3G52430/AT3G55870/AT4G33470/AT1G08980/AT3G05290/AT4G24670/AT4G34410/AT4G39950	24	869:salt	BP
GO:0015849	organic acid transport	35/3310	79/11533	0.00217904122717242	0.0273783830260682	0.0230639236121124	AT2G38120/AT1G51340/AT5G64290/AT5G49630/AT1G69850/AT1G05940/AT4G00370/AT5G47560/AT4G25760/AT5G09220/AT5G54800/AT3G61680/AT5G23810/AT2G22500/AT3G01550/AT2G39890/AT3G30390/AT3G13050/AT2G32040/AT5G01340/AT5G40670/AT1G71960/AT5G20090/AT1G79900/AT1G17840/AT1G15520/AT2G39510/AT4G22840/AT5G19500/AT5G40780/AT2G42005/AT3G19490/AT5G46610/AT5G46800/AT2G01170	35	869:salt	BP
GO:0043467	regulation of generation of precursor metabolites and energy	14/3310	24/11533	0.00227718833351252	0.0284370835794734	0.0239557874109565	AT2G30570/AT1G71500/AT3G15850/AT1G55670/AT1G67740/AT3G50820/AT5G57050/AT5G08720/AT1G68830/AT5G42270/AT4G33470/AT5G01920/AT3G61320/AT2G30950	14	869:salt	BP
GO:0006749	glutathione metabolic process	20/3310	39/11533	0.00241628500790215	0.0298105523866482	0.025112816283777	AT1G02930/AT2G02930/AT5G03880/AT3G03190/AT1G09640/AT2G02390/AT2G47730/AT3G47680/AT3G09270/AT1G78380/AT4G02520/AT2G29420/AT5G42150/AT5G37830/AT1G19570/AT1G17180/AT3G24170/AT5G41210/AT2G30860/AT1G10370	20	869:salt	BP
GO:0090332	stomatal closure	20/3310	39/11533	0.00241628500790215	0.0298105523866482	0.025112816283777	AT3G05030/AT2G39050/AT3G59780/AT2G05100/AT3G16640/AT4G29130/AT5G49760/AT5G02500/AT3G56400/AT5G13750/AT1G15520/AT4G22330/AT1G71010/AT4G20260/AT2G40750/AT1G08860/AT3G50310/AT5G23060/AT1G62400/AT4G20940	20	869:salt	BP
GO:0009631	cold acclimation	18/3310	34/11533	0.00249970004906267	0.03059476003567	0.0257734435127792	AT5G59820/AT4G36020/AT1G18740/AT5G50950/AT1G77490/AT1G56070/AT2G24500/AT2G38170/AT3G50980/AT1G20440/AT3G55580/AT5G38480/AT1G10760/AT1G36160/AT4G08500/AT1G74960/AT4G29810/AT5G67590	18	869:salt	BP
GO:0006575	cellular modified amino acid metabolic process	33/3310	74/11533	0.00252629071443583	0.03059476003567	0.0257734435127792	AT1G02930/AT2G02930/AT5G03880/AT3G03190/AT3G07270/AT1G09640/AT2G02390/AT5G48840/AT2G47730/AT3G47680/AT3G09270/AT1G78380/AT4G02520/AT2G29420/AT4G29890/AT5G42150/AT5G37830/AT1G19570/AT5G05980/AT3G63250/AT2G24580/AT1G17180/AT4G37930/AT3G24170/AT1G50480/AT1G15110/AT5G41210/AT2G30860/AT2G38660/AT4G13930/AT2G45300/AT3G25900/AT1G10370	33	869:salt	BP
GO:0090696	post-embryonic plant organ development	56/3310	140/11533	0.00252900948706513	0.03059476003567	0.0257734435127792	AT2G38120/AT3G20860/AT4G29040/AT3G07050/AT3G07390/AT1G12110/AT5G64390/AT5G47040/AT3G16640/AT3G63420/AT3G28860/AT1G19270/AT5G45710/AT1G12140/AT4G08920/AT5G55230/AT1G56010/AT2G42590/AT5G53390/AT3G18000/AT1G31880/AT4G36920/AT1G68480/AT1G13260/AT4G38630/AT5G05730/AT5G05690/AT1G32080/AT4G13510/AT3G07360/AT1G19220/AT5G49660/AT1G21410/AT1G71090/AT1G64520/AT1G18800/AT2G42490/AT5G47390/AT3G54010/AT4G34460/AT1G49430/AT5G56580/AT1G60940/AT1G55020/AT3G63010/AT1G08090/AT3G18830/AT2G22670/AT2G04160/AT4G16780/AT4G14550/AT5G19790/AT5G40770/AT4G24670/AT5G13080/AT1G10370	56	869:salt	BP
GO:0006720	isoprenoid metabolic process	57/3310	143/11533	0.00255454295219706	0.03059476003567	0.0257734435127792	AT1G61120/AT1G52340/AT3G03990/AT5G23960/AT4G15560/AT1G78620/AT1G78950/AT4G25420/AT4G18780/AT4G00370/AT4G21200/AT5G61670/AT3G19270/AT5G25900/AT4G13830/AT4G19230/AT4G32980/AT4G36810/AT1G31910/AT3G21420/AT1G28100/AT1G26640/AT1G68320/AT1G76490/AT5G05350/AT4G19170/AT5G58660/AT3G26744/AT5G62790/AT5G62470/AT3G10980/AT3G25830/AT2G17570/AT2G20180/AT1G02400/AT2G36690/AT1G15550/AT1G78510/AT2G07050/AT3G14440/AT1G78440/AT1G61680/AT2G04240/AT3G10230/AT3G25810/AT4G02780/AT5G36110/AT1G67080/AT3G26790/AT1G30040/AT4G25700/AT1G79460/AT2G03440/AT4G34640/AT2G32440/AT5G58770/AT2G27150	57	869:salt	BP
GO:0055082	cellular chemical homeostasis	57/3310	143/11533	0.00255454295219706	0.03059476003567	0.0257734435127792	AT3G05030/AT3G51860/AT3G09390/AT2G18960/AT3G58060/AT4G32060/AT1G62280/AT5G55470/AT1G21270/AT3G13320/AT4G29130/AT4G39080/AT1G53210/AT1G01580/AT5G47560/AT5G20650/AT4G30190/AT2G40300/AT5G24030/AT4G08920/AT1G80830/AT2G29120/AT3G22490/AT4G00900/AT2G38170/AT3G07520/AT5G58070/AT1G47840/AT3G51480/AT3G56240/AT3G11050/AT5G55630/AT3G42640/AT5G11180/AT2G39450/AT2G23790/AT3G47640/AT1G45249/AT5G03570/AT3G43660/AT2G46800/AT2G29110/AT1G05200/AT5G57350/AT5G01490/AT4G16370/AT5G63530/AT5G24270/AT5G24800/AT5G06660/AT3G02040/AT2G01980/AT5G26820/AT5G48410/AT5G36290/AT1G64150/AT2G26975	57	869:salt	BP
GO:0005984	disaccharide metabolic process	23/3310	47/11533	0.00260278574318392	0.0309913093141899	0.0261075020384238	AT3G54050/AT1G78580/AT2G02860/AT1G15690/AT4G09510/AT4G02280/AT4G10120/AT2G43000/AT1G43670/AT2G40840/AT1G73370/AT1G01050/AT3G55800/AT1G62660/AT5G65140/AT1G71890/AT3G43190/AT5G20280/AT1G78090/AT5G64860/AT4G39770/AT5G40390/AT1G60140	23	869:salt	BP
GO:0009991	response to extracellular stimulus	67/3310	173/11533	0.00267904880168384	0.0317149823459451	0.0267171340794634	AT1G09340/AT2G29630/AT1G20630/AT1G04770/AT5G42870/AT3G13610/AT1G55920/AT1G64350/AT4G39080/AT1G30270/AT3G22550/AT1G07650/AT4G04955/AT1G78380/AT1G62300/AT4G21980/AT1G80760/AT1G78020/AT4G37870/AT5G47060/AT2G44670/AT3G53900/AT1G19920/AT5G53420/AT2G02990/AT1G68320/AT4G35090/AT2G01830/AT5G24660/AT1G32080/AT5G49660/AT5G38480/AT3G47640/AT1G15460/AT4G28610/AT5G03570/AT4G14680/AT1G15520/AT4G34460/AT5G20700/AT3G53480/AT2G47880/AT4G22330/AT5G20150/AT3G02570/AT5G45380/AT3G03740/AT4G20260/AT3G29060/AT3G04530/AT5G24090/AT3G06190/AT5G67370/AT5G64940/AT2G14610/AT1G25550/AT4G24670/AT3G27740/AT4G34220/AT2G33770/AT4G16520/AT1G68740/AT1G64660/AT5G42080/AT5G13080/AT1G68010/AT1G18390	67	869:salt	BP
