gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110890812	167.097209591183	2.0134269194943	0.168492419942699	11.949658745355	6.519237509563889e-33	3.97461135070057e-31
LOC118489200	73.049341235564	2.88765900984645	0.241788615700607	11.9429072434993	7.07077628272987e-33	4.3038608027269905e-31
LOC110872505	141.934798413692	-7.36200410441802	0.616478034472613	-11.9420379847209	7.14507403478517e-33	4.34202437367123e-31
LOC110930742	82.1720142525522	-7.32041699847396	0.613595082142666	-11.930371040314	8.22062620119186e-33	4.987535189877081e-31
LOC110936650	92.792658223811	-7.72640735914224	0.64773416002431	-11.9283617199566	8.42145361594998e-33	5.1011115640691205e-31
LOC110878890	132.258805554348	-6.44357237918994	0.540316679684768	-11.9255477786643	8.71091578698158e-33	5.267922804036651e-31
LOC110873427	127.524841235715	10.2058390619447	0.856036408788316	11.9222020899679	9.06795956340984e-33	5.474999972527161e-31
LOC110889287	148.864629653904	3.23025142872513	0.270992889027312	11.9200597488725	9.30417912155912e-33	5.60857715356593e-31
LOC110910801	593.676149187846	-1.54980906551415	0.130059592302442	-11.916145807302	9.751629106298049e-33	5.8688502245202805e-31
LOC110916857	222.285270437086	10.151540820374	0.852250709289279	11.9114489547796	1.03168716111702e-32	6.199065359430899e-31
LOC110909254	108.751220265482	10.0691637940419	0.846056971802474	11.9012834000885	1.16540940907279e-32	6.991335868466451e-31
LOC118484898	2125.99890473334	-7.91667090500157	0.665211717289131	-11.9009793412292	1.16966372608015e-32	7.0056307075334805e-31
LOC110889425	56.4041442685683	-6.04292359595445	0.50782645441149	-11.8995840871612	1.18938439198952e-32	7.101023178586221e-31
LOC110915552	75.1117222248443	-6.75326299568298	0.567520794814663	-11.8995868651622	1.18934480122051e-32	7.101023178586221e-31
LOC110930995	108.730188759418	10.0796928492477	0.847306885025282	11.896153598406	1.2392864273021401e-32	7.38717326745673e-31
rpl14	118.918734357218	2.97545470614679	0.25021193734274	11.8917376115074	1.30659624259399e-32	7.7760133140323606e-31
LOC110896084	154.059403254513	-7.16358174709268	0.602504510787648	-11.8896732204175	1.33929556050335e-32	7.95796666855274e-31
LOC110865917	54.2702336478841	-5.42112417609168	0.456149176706378	-11.8845422789862	1.42413065889432e-32	8.448638206822511e-31
LOC110922015	251.315842201966	-3.70679888920822	0.312391073478893	-11.8658924787064	1.7799423121689002e-32	1.05261233039069e-30
LOC118486415	118.483694563626	-10.1547163984237	0.855989288421361	-11.8631348964089	1.83956211031483e-32	1.08615406999252e-30
LOC110908980	124.859400195987	-8.7097047570201	0.734398964763222	-11.8596364849564	1.91806038154147e-32	1.1307192491751699e-30
LOC110930820	76.122712030597	5.35397906943293	0.451464613155009	11.8591333925759	1.92961917015099e-32	1.1341548040981298e-30
LOC110872552	110.301390491764	10.0950146641104	0.851244898221612	11.8591191385705	1.92994766845784e-32	1.1341548040981298e-30
LOC110872549	192.669841817192	9.81937701357091	0.828403834018407	11.8533698304355	2.06707867584319e-32	1.2128373534720098e-30
LOC110940862	106.53368759966	10.0557460459177	0.848778140158889	11.8473197766795	2.22183866186354e-32	1.3016010714898298e-30
LOC110873175	52.803370909434	5.07871730420195	0.428797796365537	11.8440844315172	2.30926519638671e-32	1.3485964642986e-30
LOC118480489	242.062093475144	9.80307521534452	0.827674421720172	11.8441200526296	2.30828427612134e-32	1.3485964642986e-30
LOC110929466	104.572039390528	10.0292994295156	0.847145655787464	11.8389315473652	2.45561307241534e-32	1.43182896811209e-30
LOC110877706	76.2680805779013	-7.39829813751052	0.624967371647044	-11.8378950216441	2.48614575813916e-32	1.4473776098006398e-30
LOC110909857	71.3663023141955	4.71782171144341	0.398681992456265	11.8335460359699	2.61841554152029e-32	1.5220150214483e-30
LOC110937849	70.7733062436626	-4.55112975778129	0.384941102477256	-11.8229249318737	2.9715504235529e-32	1.72460493884154e-30
LOC110871593	117.168249705889	7.17161339316071	0.606840138505997	11.8179614994104	3.15241212145335e-32	1.8267398661684898e-30
LOC110941414	70.2302047835741	-7.09147715423939	0.600066732657153	-11.8178142001601	3.15794332863117e-32	1.82711670114342e-30
LOC110935645	1309.48409916288	2.68184890446916	0.227171544856206	11.8053909708045	3.66085393576611e-32	2.11482108381896e-30
LOC110919338	103.13999276279	9.98762173102805	0.846111706875198	11.8041408124628	3.71566883118831e-32	2.14317946112023e-30
LOC110899443	167.596185304093	-7.39206973441131	0.626474785489299	-11.7994688782851	3.92782692760031e-32	2.2620657416583097e-30
LOC110940068	89.9302107638322	-10.090814979567	0.855259415260626	-11.7985429911835	3.97127919627878e-32	2.2835770419892497e-30
LOC110935849	151.043145335882	-8.88502233187008	0.753111341037887	-11.7977539942837	4.00868359805576e-32	2.3015500277549e-30
LOC110915820	115.708951400964	-7.55070027867501	0.640077771407284	-11.7965356960826	4.06712834942634e-32	2.3315295962086598e-30
LOC110865182	78.2397617415762	-6.26849436174428	0.531549849717356	-11.792862635701	4.24850399326737e-32	2.4317813223848797e-30
LOC110878645	458.470147033826	2.57649052393657	0.218556620075617	11.7886638393527	4.4656960568892003e-32	2.5521964304365e-30
LOC110894583	148.613499736522	-7.62400798310512	0.647111641317804	-11.781596089941	4.85646504567515e-32	2.7712943981677298e-30
LOC110873518	72.6563440427242	3.56098115446185	0.302320818952565	11.7788155205434	5.01934400193248e-32	2.8598801121513e-30
LOC110864597	162.917455798947	-7.4365178779258	0.631574784913558	-11.7745642409451	5.27891832119006e-32	3.00320711907946e-30
LOC110886550	106.937332763961	10.050817051879	0.853793461321418	11.7719536482786	5.44487634400828e-32	3.0929211086738396e-30
LOC110895709	229.084292354124	-9.0638768013103	0.770041107459377	-11.7706401820743	5.53032328236924e-32	3.1366988144274298e-30
LOC110922975	74.5442595866913	4.8767230254719	0.414351074121654	11.7695435828413	5.60268090738578e-32	3.1729312721192e-30
LOC110894593	103.235123387178	-5.72921397993417	0.487071795514666	-11.7625656683331	6.08564379367794e-32	3.44123851620151e-30
LOC110889304	1139.37997097291	1.40463021867649	0.119438607775224	11.7602695212248	6.25343534116896e-32	3.53078580032155e-30
LOC110903370	101.108456179831	9.96979053384931	0.847772788566417	11.7599794052227	6.27495988764858e-32	3.5376031390698294e-30
LOC110892501	105.998282772361	10.0417987691649	0.854011068333382	11.7583941725271	6.39387860793689e-32	3.5992248392407396e-30
LOC110942398	47.3541234548658	-4.48599492099736	0.381785620611649	-11.7500363523657	7.05884748235333e-32	3.96758103084707e-30
LOC110926515	100.326102784854	9.97510720536732	0.849098376930905	11.7478816075738	7.24113985983204e-32	4.0639404724580596e-30
LOC110865916	157.549755481045	-6.9612141830249	0.592611436366506	-11.7466754028683	7.345218067335371e-32	4.1161810349196496e-30
LOC110905334	36.0016430229084	-4.46332675610644	0.380034127630168	-11.7445419545319	7.5329538548405e-32	4.21507615249775e-30
LOC110890117	106.312415900039	10.0513876410636	0.855859042854067	11.7442091954124	7.56266187404817e-32	4.22538335213611e-30
LOC110869595	139.255867754538	9.95942204802536	0.848106009404886	11.7431334498076	7.65950032781715e-32	4.27311080881531e-30
LOC110926218	88.5187219002558	-1.9659467627355	0.167431528106038	-11.7417954967861	7.781662168667531e-32	4.3348027027068496e-30
LOC110872873	135.316672005708	4.85619762928541	0.413922320576209	11.732147284363	8.72176187743108e-32	4.8512694520023e-30
LOC110937756	49.7353064147001	-5.86012196523127	0.499587892413733	-11.7299119018245	8.95518313230456e-32	4.973714026330689e-30
LOC110872656	105.513253939492	9.98152221948887	0.850956291370849	11.7297707540409	8.97012840617456e-32	4.9746338778776095e-30
LOC110920758	131.320058647713	2.9051165122247	0.2477041413856	11.7281709380156	9.14126401427542e-32	5.062042560804529e-30
