gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110917685	47.429966423408	-1.58256301101291	0.297751826165135	-5.31504048655344	1.06633615186706e-07	1.61662464214198e-05
LOC110936865	179.183070303525	-1.26438054201867	0.238402510619091	-5.30355380375521	1.13569710164256e-07	1.69520235317047e-05
LOC110895590	58.7482815547364	1.21918589254345	0.230304479541624	5.29380016823818	1.19800341818796e-07	1.76964206900903e-05
LOC110916380	11.1408830504063	1.41348181326566	0.267019140996034	5.29355988485731	1.19957934563309e-07	1.76964206900903e-05
LOC110866046	181.173277763996	1.85421207234941	0.350776811561046	5.28601666711575	1.25008509162017e-07	1.8076312938695e-05
LOC110922909	146.897837114706	1.65093781327494	0.312387142882302	5.28490960941041	1.2576684120935e-07	1.81261459892975e-05
LOC110868225	27.8500219575083	1.46185158290602	0.276832836243732	5.28062928784562	1.2874094087878e-07	1.84233074938592e-05
LOC110903956	23.6927667692672	1.24293453376051	0.235481940679771	5.27825840984878	1.30417464157148e-07	1.85523077096795e-05
LOC110892089	6.41103842947956	1.41070785291758	0.26798983756082	5.2640348819101	1.40927693300406e-07	1.98540384381479e-05
LOC110878934	748.934360500688	1.43940881244547	0.274054932030735	5.25226385009571	1.50241028351023e-07	2.10308639494305e-05
LOC110910855	10.3750651362457	1.13417914761864	0.216335802241559	5.24267890874682	1.58261811767261e-07	2.19433006986416e-05
